product_id,warehouse_id,customer_location,customer_zipcode,Cost_to_customer,delivery_period,delivery_cost,customer_review
P0316,W059,"27/791, Saini, Kailasanadu, IDUKKI, Kerala, 685553, India",685553,5929.03,2,241.86,1
P0014,W018,"H.No. 09, Deshmukh Zila, Nikaspur Nisfi, SAMASTIPUR, Bihar, 848121, India",848121,11511.57,4,328.86,5
P0420,W169,"H.No. 278, Choudhury Street, Garhia Chhinkaura, MAINPURI, Uttar Pradesh, 205301, India",205301,8535.7,5,234.35,5
P0129,W064,"H.No. 927, Basu Chowk, Pariyat, JAUNPUR, Uttar Pradesh, 222162, India",222162,244.84,1,63.15,5
P0020,W025,"H.No. 181, Sheth Path, MADHAPUR, NIZAMABAD, Telangana, 503213, India",503213,3527.52,2,201.48,5
P0070,W175,"40/29, Shetty Nagar, Bijuli, DARBHANGA, Bihar, 847115, India",847115,6300.69,2,171.27,1
P0052,W137,"23/888, Shah Marg, Bakuchi, DEORIA, Uttar Pradesh, 274808, India",274808,832.93,3,88.03,4
P0082,W097,"69, Nayar Path, Kodaparthi, NAGAR KURNOOL, Telangana, 509406, India",509406,957.96,0,103.66,1
P0085,W109,"H.No. 13, Rajagopalan Circle, Chemuduguda, VIZIANAGARAM, Andhra Pradesh, 535523, India",535523,6360.58,2,98.91,1
P0343,W137,"74/087, Oommen Zila, Kashipuri Bhilwara S.O, BHILWARA, Rajasthan, 311001, India",311001,11963.46,0,49.34,5
P0188,W077,"56, Chauhan Street, Raibag R.S., BELAGAVI, Karnataka, 591317, India",591317,11924.21,2,138.61,1
P0019,W187,"H.No. 224, Sangha Chowk, Sav, RAIGARH, Maharashtra, 402301, India",402301,6762.34,1,201.63,4
P0028,W145,"H.No. 445, Dalal Street, Dhariya Khedi, MANDSAUR, Madhya Pradesh, 458002, India",458002,2900.23,3,88.82,1
P0447,W104,"56/48, Krishnan, Avoly, ERNAKULAM, Kerala, 686670, India",686670,4922.04,3,236.21,4
P0091,W159,"514, Hans Marg, Sindol, Bidar, Karnataka, 585403, India",585403,3051.55,2,145.63,3
P0316,W112,"76/41, Handa, Ambari, BASTI, Uttar Pradesh, 272150, India",272150,5939.96,1,277.77,3
P0242,W150,"08, Dara Marg, Rowtara, NORTH 24 PARGANAS, West Bengal, 743234, India",743234,12772.31,4,550.67,3
P0151,W014,"H.No. 13, Rajagopalan Circle, Chemuduguda, VIZIANAGARAM, Andhra Pradesh, 535523, India",535523,1840.89,1,142.25,4
P0482,W153,"07/952, Contractor Street, Savdav, RATNAGIRI, Maharashtra, 416704, India",416704,10435.3,3,98.37,5
P0453,W108,"96, Padmanabhan Street, Bargaon, NAGAON, Assam, 782425, India",782425,11399.46,0,170.79,5
P0103,W180,"290, Gokhale Ganj, Kalyan Sukha, BATHINDA, Punjab, 151102, India",151102,13555.29,2,72.97,2
P0455,W017,"92, Tata Path, Nambakkam, TIRUVALLUR, Tamil Nadu, 602023, India",602023,10316.07,1,251.25,2
P0463,W065,"23/95, Dar Ganj, Sekkanur, VELLORE, Tamil Nadu, 632105, India",632105,12431.28,0,106.38,3
P0400,W123,"870, Radhakrishnan Path, Datia Civil Line, DATIA, Madhya Pradesh, 475661, India",475661,3141.07,1,69.39,1
P0082,W141,"51/19, De Chowk, Airoor, ERNAKULAM, Kerala, 683579, India",683579,1012.55,3,144.05,1
P0119,W158,"H.No. 927, Basu Chowk, Pariyat, JAUNPUR, Uttar Pradesh, 222162, India",222162,4766.34,2,324.98,1
P0368,W038,"34, Sha Circle, Babhani Bhelwa, SUPAUL, Bihar, 852131, India",852131,4645.37,1,60.48,4
P0297,W135,"96, Padmanabhan Street, Bargaon, NAGAON, Assam, 782425, India",782425,9698.0,2,39.43,1
P0330,W191,"H.No. 711, Bora Circle, Gunnaur, AMETHI, Uttar Pradesh, 227807, India",227807,15029.44,0,168.14,1
P0489,W119,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,6078.45,0,110.83,5
P0494,W103,"697, Hayre Ganj, Bagda, PURULIYA, West Bengal, 723151, India",723151,13244.36,1,60.41,3
P0245,W193,"00, Narayan Path, Arjunpura, AJMER, Rajasthan, 305203, India",305203,7557.63,4,226.07,2
P0204,W061,"64, Dass Path, Padalane, Ahmed Nagar, Maharashtra, 422604, India",422604,1234.62,3,17.24,4
P0001,W128,"01/91, Narayan Road, Lahori, SHAJAPUR, Madhya Pradesh, 465220, India",465220,5863.83,2,105.68,2
P0126,W087,"H.No. 600, Mander Marg, Kusauri, BALLIA, Uttar Pradesh, 277209, India",277209,6973.53,4,545.82,3
P0079,W037,"85/34, Sama Street, Ayanthiruvaleeswaram, TIRUNELVELI, Tamil Nadu, 627418, India",627418,8391.63,0,1.92,1
P0336,W152,"022, Mahajan Path, Neelammanahalli, TUMAKURU, Karnataka, 561202, India",561202,10086.05,3,105.27,4
P0119,W022,"299, Sarna Street, Penchara Deuli, BANKURA, West Bengal, 722150, India",722150,4741.34,4,297.68,2
P0145,W159,"951, Lala Zila, Vedaraplavu, ALAPPUZHA, Kerala, 690505, India",690505,9222.77,3,65.86,5
P0480,W025,"H.No. 79, Sathe Path, Machapur, SIDDIPET, Telangana, 531149, India",531149,5567.05,4,194.14,4
P0284,W065,"17/14, Goda Marg, Khamboli, PUNE, Maharashtra, 412115, India",412115,12968.03,0,34.69,2
P0416,W033,"H.No. 56, Gulati Circle, Vegur, NELLORE, Andhra Pradesh, 524137, India",524137,11466.03,3,37.62,4
P0088,W110,"877, Trivedi Marg, Sikandarpur SO Ambedkar Nagar, AMBEDKAR NAGAR, Uttar Pradesh, 224186, India",224186,3683.89,2,61.49,2
P0473,W001,"H.No. 808, Mital Circle, Kinthalli, VISAKHAPATNAM, Andhra Pradesh, 531027, India",531027,8659.41,0,102.25,3
P0404,W166,"00/26, Salvi Ganj, Vallikkapatta, MALAPPURAM, Kerala, 679324, India",679324,6993.77,3,254.59,2
P0498,W126,"33/84, Modi, Malkheda, NEEMUCH, Madhya Pradesh, 458441, India",458441,10965.49,3,149.85,4
P0015,W161,"98, Mangat, Haripur, TAPI, Gujarat, 394375, India",394375,7177.44,4,308.21,2
P0119,W193,"H.No. 711, Bora Circle, Gunnaur, AMETHI, Uttar Pradesh, 227807, India",227807,4726.1,5,284.79,3
P0160,W121,"26/477, Narayan, Dharamaganj, ARARIA, Bihar, 854333, India",854333,6933.61,2,143.06,5
P0376,W183,"79/981, Master Zila, Wari, AKOLA, Maharashtra, 444103, India",444103,6185.22,2,52.57,1
P0221,W023,"316, Gopal Nagar, Ullodu, CHIKKABALLAPUR, Karnataka, 561209, India",561209,8292.09,4,225.17,3
P0256,W031,"41/556, Choudhary Marg, Leswa, AJMER, Rajasthan, 305201, India",305201,8357.07,0,51.05,3
P0367,W031,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,12629.35,3,327.87,4
P0036,W100,"29/641, Mitter Path, Sujanpur SO Gurdaspur, PATHANKOT, Punjab, 145023, India",145023,6652.3,1,231.71,1
P0152,W113,"754, Lanka Nagar, Budhma, MADHEPURA, Bihar, 852114, India",852114,7354.96,2,42.95,1
P0247,W173,"H.No. 28, Shukla Circle, Maranbid, HAVERI, Karnataka, 581101, India",581101,8234.89,3,192.73,4
P0020,W025,"25/793, Hegde Road, IAF, AGRA, Uttar Pradesh, 282008, India",282008,3377.37,0,30.19,2
P0236,W014,"12/318, Tiwari Road, Moutrepalayam, PONDICHERRY, Pondicherry, 605009, India",605009,3265.21,1,197.02,3
P0403,W187,"H.No. 445, Dalal Street, Dhariya Khedi, MANDSAUR, Madhya Pradesh, 458002, India",458002,2322.63,3,127.27,5
P0400,W063,"55/44, Buch, Sherpura, PANCH MAHALS, Gujarat, 389341, India",389341,3360.95,4,328.32,1
P0210,W125,"883, Pandey Marg, Venkatapalem, GUNTUR, Andhra Pradesh, 522237, India",522237,8573.39,3,8.51,4
P0021,W120,"98, Mangat, Haripur, TAPI, Gujarat, 394375, India",394375,4107.65,1,250.14,1
P0219,W116,"78/390, Ratta, Mukerian, HOSHIARPUR, Punjab, 144211, India",144211,9254.98,2,89.71,4
P0437,W061,"H.No. 025, Seth Road, Mutkallipur, AZAMGARH, Uttar Pradesh, 276288, India",276288,14979.85,2,126.05,3
P0089,W197,"H.No. 83, Yogi Marg, Sirsam, PARBHANI, Maharashtra, 431536, India",431536,12551.4,3,104.13,1
P0215,W184,"66/29, Bhavsar Street, Sawasijageer, RAJGARH, Madhya Pradesh, 465669, India",465669,4828.76,3,40.91,5
P0431,W139,"23/888, Shah Marg, Bakuchi, DEORIA, Uttar Pradesh, 274808, India",274808,13625.02,1,29.58,3
P0285,W072,"H.No. 802, Johal Marg, Kakauli, FAIZABAD, Uttar Pradesh, 224195, India",224195,11581.89,2,208.57,3
P0163,W163,"018, Sura Zila, Hariharpur, HARDOI, Uttar Pradesh, 241404, India",241404,14120.47,1,128.92,3
P0092,W044,"25/11, Acharya Chowk, Kurabalakota S.O, Chittoor, Andhra Pradesh, 517350, India",517350,13404.23,3,77.66,4
P0268,W129,"H.No. 84, Ben Street, Krovvidi, West Godavari, Andhra Pradesh, 534198, India",534198,8352.53,2,89.17,2
P0320,W172,"78/390, Ratta, Mukerian, HOSHIARPUR, Punjab, 144211, India",144211,15382.87,3,393.95,1
P0379,W168,"18, Bhattacharyya Marg, Vadaponparappi, VILLUPURAM, Tamil Nadu, 605702, India",605702,6395.13,0,215.97,5
P0187,W052,"951, Lala Zila, Vedaraplavu, ALAPPUZHA, Kerala, 690505, India",690505,2457.99,3,64.44,1
P0199,W044,"94/63, Basak, Sikindlapur, SIDDIPET, Telangana, 502267, India",502267,2227.37,1,50.25,4
P0460,W030,"51/826, Kala Road, Birdpur, SIDDHARTHNAGAR, Uttar Pradesh, 272202, India",272202,10993.31,0,61.02,5
P0129,W179,"H.No. 37, Prakash Ganj, Gauria Kalan, SITAPUR, Uttar Pradesh, 261125, India",261125,272.81,1,87.87,3
P0333,W014,"775, Panchal Ganj, Pennaluripeta, TIRUVALLUR, Tamil Nadu, 602026, India",602026,8884.9,3,149.57,3
P0164,W076,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,2572.97,1,185.4,5
P0418,W165,"79/981, Master Zila, Wari, AKOLA, Maharashtra, 444103, India",444103,5484.72,1,43.57,5
P0437,W061,"29/644, Anand Chowk, Uttar Borbil, KARBI ANGLONG, Assam, 782481, India",782481,15076.81,3,217.55,1
P0130,W075,"98, Mangat, Haripur, TAPI, Gujarat, 394375, India",394375,11153.12,1,59.04,4
P0113,W116,"H.No. 71, Naik Chowk, Jagi, NAGAON, Assam, 782411, India",782411,7128.17,4,376.92,1
P0363,W157,"H.No. 82, Lala Chowk, Cheekunatham, Chittoor, Andhra Pradesh, 517425, India",517425,881.92,3,138.7,4
P0317,W095,"01/91, Narayan Road, Lahori, SHAJAPUR, Madhya Pradesh, 465220, India",465220,4016.56,3,106.85,3
P0355,W163,"51/826, Kala Road, Birdpur, SIDDHARTHNAGAR, Uttar Pradesh, 272202, India",272202,11288.98,0,72.31,2
P0271,W125,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,3532.79,2,42.8,3
P0020,W025,"021, Wason Path, Kangra Colony, AMRITSAR, Punjab, 143001, India",143001,3387.85,1,61.03,1
P0052,W087,"51/826, Kala Road, Birdpur, SIDDHARTHNAGAR, Uttar Pradesh, 272202, India",272202,1112.77,5,343.35,3
P0005,W132,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,11297.08,2,109.87,3
P0312,W021,"H.No. 808, Mital Circle, Kinthalli, VISAKHAPATNAM, Andhra Pradesh, 531027, India",531027,5366.1,2,124.36,5
P0216,W032,"H.No. 66, Gill, Purba Bahadurpur, MALDA, West Bengal, 732201, India",732201,10544.51,3,275.19,2
P0206,W185,"56, Chauhan Street, Raibag R.S., BELAGAVI, Karnataka, 591317, India",591317,11623.58,0,75.79,5
P0449,W056,"H.No. 52, Pandey Chowk, Pardi KH, NANDED, Maharashtra, 431810, India",431810,10599.5,3,209.51,2
P0209,W132,"41/28, Taneja Ganj, Mota Jambuda, BHARUCH, Gujarat, 393130, India",393130,6255.6,3,259.79,4
P0417,W133,"79/654, Chakraborty, Chandipur, JHALAWAR, Rajasthan, 326037, India",326037,13962.72,0,122.16,4
P0158,W035,"H.No. 927, Basu Chowk, Pariyat, JAUNPUR, Uttar Pradesh, 222162, India",222162,11248.22,2,152.37,5
P0125,W105,"H.No. 97, Narayan Ganj, Jalbhari, LAKHIMPUR, Assam, 787055, India",787055,1560.61,2,112.26,1
P0168,W052,"586, Rout Zila, Heerapura (Beerpur), SHEOPUR, Madhya Pradesh, 476335, India",476335,3283.81,3,111.74,1
P0008,W024,"72, Shanker Street, Valagota, DAHOD, Gujarat, 389130, India",389130,10930.85,1,399.07,1
P0358,W033,"H.No. 445, Varughese Nagar, Gummadidala, SANGAREDDY, Telangana, 502313, India",502313,5275.59,3,55.89,2
P0381,W082,"02, Vora Marg, Thumkhonglok, Bishnupur, Manipur, 795133, India",795133,3110.25,2,32.01,5
P0153,W192,"H.No. 808, Mital Circle, Kinthalli, VISAKHAPATNAM, Andhra Pradesh, 531027, India",531027,5616.24,3,200.78,1
P0394,W123,"951, Lala Zila, Vedaraplavu, ALAPPUZHA, Kerala, 690505, India",690505,819.56,1,94.35,1
P0047,W103,"64, Dass Path, Padalane, Ahmed Nagar, Maharashtra, 422604, India",422604,2265.72,3,221.99,2
P0374,W161,"883, Pandey Marg, Venkatapalem, GUNTUR, Andhra Pradesh, 522237, India",522237,2409.12,2,232.61,1
P0336,W148,"69/72, Kade Chowk, Bijaygarh, MORENA, Madhya Pradesh, 476111, India",476111,10091.29,3,114.02,4
P0037,W190,"85, Chandra Chowk, Chhitanpur, SIWAN, Bihar, 841245, India",841245,5416.54,4,335.06,4
P0261,W093,"64, Dass Path, Padalane, Ahmed Nagar, Maharashtra, 422604, India",422604,7814.11,2,77.7,2
P0220,W176,"H.No. 129, Kannan Marg, Sangampalayam, DINDIGUL, Tamil Nadu, 624617, India",624617,5609.49,0,38.89,4
P0269,W092,"08, Dara Marg, Rowtara, NORTH 24 PARGANAS, West Bengal, 743234, India",743234,10091.06,0,118.91,1
P0496,W106,"H.No. 26, Oza Nagar, Khajuri Akbarpur, SAHARANPUR, Uttar Pradesh, 247669, India",247669,2363.91,0,61.68,4
P0494,W119,"857, Sant Nagar, Semrikatkuna, SEHORE, Madhya Pradesh, 466446, India",466446,13255.9,2,88.39,3
P0256,W160,"775, Panchal Ganj, Pennaluripeta, TIRUVALLUR, Tamil Nadu, 602026, India",602026,8458.42,1,135.46,4
P0199,W179,"H.No. 74, Varughese Road, Tharhi Sidhhap, MADHUBANI, Bihar, 847232, India",847232,2427.18,2,229.17,2
P0481,W076,"42/39, Bassi Road, Barauli Rustampur, SAMBHAL, Uttar Pradesh, 244412, India",244412,7982.83,2,69.37,3
P0340,W038,"132, Gandhi Street, Sonamukhi S.O (North Tripura), North Tripura, Tripura, 799280, India",799280,9544.77,0,27.66,1
P0138,W197,"647, Hora Chowk, Kolmandla, RAIGARH, Maharashtra, 402114, India",402114,2585.9,0,37.98,2
P0292,W129,"35, Pall Marg, Chachrari, JALANDHAR, Punjab, 144409, India",144409,3713.16,3,272.44,2
P0233,W133,"H.No. 37, Prakash Ganj, Gauria Kalan, SITAPUR, Uttar Pradesh, 261125, India",261125,1276.21,3,189.1,1
P0067,W036,"27/791, Saini, Kailasanadu, IDUKKI, Kerala, 685553, India",685553,8797.28,2,87.26,1
P0274,W003,"63, Raja Marg, Thyagatur, TUMAKURU, Karnataka, 572223, India",572223,13008.49,0,57.12,2
P0030,W193,"02, Vora Marg, Thumkhonglok, Bishnupur, Manipur, 795133, India",795133,12084.27,0,26.26,1
P0348,W079,"16/09, Bajwa Nagar, Kothara, KACHCHH, Gujarat, 370645, India",370645,7576.29,2,40.29,3
P0084,W129,"13, Kannan Marg, Bhawaniganj Kota, PRATAPGARH, Uttar Pradesh, 230143, India",230143,1597.86,3,177.75,1
P0317,W049,"59, Mallick Nagar, Goimundi, NUAPADA, Odisha, 766107, India",766107,4028.2,0,95.74,1
P0377,W066,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,13576.16,1,202.65,4
P0265,W127,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,4261.84,4,203.77,3
P0354,W006,"83, Nori, ICO Spinning Mills S.O, Kolhapur, Maharashtra, 416143, India",416143,13340.31,3,148.32,1
P0200,W054,"H.No. 755, Bail Zila, Kuppandampalayam, ERODE, Tamil Nadu, 638502, India",638502,12757.47,1,287.09,4
P0246,W052,"H.No. 49, Krish Street, Kumbhariya, AMRELI, Gujarat, 365555, India",365555,10273.61,3,178.33,2
P0195,W112,"75/285, Agate Nagar, Ghole, HOOGHLY, West Bengal, 712401, India",712401,10055.47,2,55.68,2
P0133,W043,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,3167.56,2,200.83,3
P0490,W046,"312, Goyal Path, Belagavi, SHIVAMOGGA, Karnataka, 577428, India",577428,12833.52,2,133.19,1
P0036,W056,"08/509, Agrawal Ganj, Pali, SANT RAVIDAS NAGAR, Uttar Pradesh, 221304, India",221304,6721.87,4,264.18,5
P0385,W119,"H.No. 321, Dora Street, Surhali, DINDORI, Madhya Pradesh, 481672, India",481672,2279.56,3,95.97,5
P0119,W158,"98/12, Bahl Road, Kulakash, HOOGHLY, West Bengal, 712404, India",712404,4506.01,1,62.22,4
P0048,W021,"56/48, Krishnan, Avoly, ERNAKULAM, Kerala, 686670, India",686670,5949.32,1,279.57,1
P0143,W025,"H.No. 224, Sangha Chowk, Sav, RAIGARH, Maharashtra, 402301, India",402301,13900.1,2,81.36,5
P0091,W159,"43/00, Gupta, Mevad, MAHESANA, Gujarat, 384460, India",384460,3148.34,3,213.35,5
P0355,W197,"348, Vala Path, Kottada, KRISHNA, Andhra Pradesh, 521340, India",521340,11335.64,2,90.75,1
P0400,W089,"13/09, Comar Street, Khuntamodi, NANDURBAR, Maharashtra, 425414, India",425414,3194.36,3,150.84,1
P0251,W114,"03, Srinivas Chowk, Basarge BK, Kolhapur, Maharashtra, 416506, India",416506,7873.68,2,57.57,2
P0052,W028,"59, Mallick Nagar, Goimundi, NUAPADA, Odisha, 766107, India",766107,964.15,4,214.01,3
P0210,W131,"H.No. 403, Tiwari Zila, Jyothinagar NTPC S.O, PEDDAPALLI, Telangana, 505215, India",505215,8844.01,3,271.17,4
P0315,W180,"H.No. 31, Bandi Nagar, Pachkhora, BALLIA, Uttar Pradesh, 277123, India",277123,13049.3,0,29.65,2
P0315,W027,"56, Chauhan Street, Raibag R.S., BELAGAVI, Karnataka, 591317, India",591317,13177.85,4,196.86,4
P0234,W138,"25/11, Acharya Chowk, Kurabalakota S.O, Chittoor, Andhra Pradesh, 517350, India",517350,11848.41,1,48.06,2
P0044,W019,"49/81, Mane Path, Barwala, BAGPAT, Uttar Pradesh, 250621, India",250621,14658.41,3,420.78,4
P0257,W036,"92, Dixit Circle, Sangampatti, TIRUCHIRAPPALLI, Tamil Nadu, 621001, India",621001,14289.61,2,53.86,1
P0395,W141,"H.No. 600, Mander Marg, Kusauri, BALLIA, Uttar Pradesh, 277209, India",277209,13499.02,2,102.68,3
P0410,W002,"H.No. 37, Prakash Ganj, Gauria Kalan, SITAPUR, Uttar Pradesh, 261125, India",261125,1923.06,2,244.34,3
P0273,W066,"861, Sha, Shyamo, AGRA, Uttar Pradesh, 283125, India",283125,4351.62,3,206.92,3
P0193,W161,"34, Shukla Circle, Manchanabele, RAMANAGAR, Karnataka, 562128, India",562128,2211.07,3,180.45,5
P0369,W179,"H.No. 912, Soni Chowk, Patiyara, UNNAO, Uttar Pradesh, 209801, India",209801,7793.49,0,182.95,5
P0164,W106,"72, Morar Zila, Aryavatam, EAST GODAVARI, Andhra Pradesh, 533468, India",533468,2472.94,0,62.87,3
P0015,W018,"H.No. 129, Kannan Marg, Sangampalayam, DINDIGUL, Tamil Nadu, 624617, India",624617,7190.15,1,310.09,1
P0416,W185,"29/644, Anand Chowk, Uttar Borbil, KARBI ANGLONG, Assam, 782481, India",782481,11619.44,3,190.67,2
P0156,W039,"12/318, Tiwari Road, Moutrepalayam, PONDICHERRY, Pondicherry, 605009, India",605009,6397.99,0,104.54,5
P0037,W024,"857, Sant Nagar, Semrikatkuna, SEHORE, Madhya Pradesh, 466446, India",466446,5339.65,4,241.17,1
P0426,W032,"25/793, Hegde Road, IAF, AGRA, Uttar Pradesh, 282008, India",282008,3495.05,1,108.88,1
P0016,W022,"47, Mital Street, Balisankara S.O, SUNDERGARH, Odisha, 770015, India",770015,10461.45,3,343.03,4
P0337,W160,"768, Lanka Nagar, NChampapur, MUZAFFARPUR, Bihar, 843104, India",843104,4809.94,1,365.32,4
P0175,W122,"H.No. 113, Pandya Street, Piparpati, GORAKHPUR, Uttar Pradesh, 273306, India",273306,4826.47,2,187.9,2
P0040,W062,"316, Gopal Nagar, Ullodu, CHIKKABALLAPUR, Karnataka, 561209, India",561209,11086.32,0,20.08,4
P0465,W026,"H.No. 108, Dayal Circle, Chhichore, MAU, Uttar Pradesh, 221706, India",221706,1732.91,4,380.63,4
P0350,W113,"88/624, Vyas Zila, Kulamavu, IDUKKI, Kerala, 685601, India",685601,8389.54,1,76.49,3
P0061,W014,"34, Shukla Circle, Manchanabele, RAMANAGAR, Karnataka, 562128, India",562128,5297.67,1,221.45,1
P0417,W108,"H.No. 83, Yogi Marg, Sirsam, PARBHANI, Maharashtra, 431536, India",431536,13889.27,2,66.87,4
P0417,W136,"448, Chauhan Chowk, Nagansur S.O, SOLAPUR, Maharashtra, 413227, India",413227,13825.6,0,17.18,1
P0148,W010,"87/60, Bir Road, Gambirpur, JAGTIAL, Telangana, 505306, India",505306,792.29,0,96.36,5
P0420,W043,"08, Dara Marg, Rowtara, NORTH 24 PARGANAS, West Bengal, 743234, India",743234,8754.04,3,467.77,1
P0271,W163,"H.No. 963, Sachdeva Road, Hiwarkheda, Jalgaon, Maharashtra, 425114, India",425114,3488.72,2,6.28,4
P0172,W188,"51/32, Munshi, Shevge, DHULE, Maharashtra, 424306, India",424306,1980.17,3,24.23,5
P0486,W008,"353, Radhakrishnan Road, Jaya Prakash Nagar S.O, Mysuru, Karnataka, 570031, India",570031,7557.63,1,104.36,3
P0144,W089,"448, Chauhan Chowk, Nagansur S.O, SOLAPUR, Maharashtra, 413227, India",413227,10730.66,3,137.75,1
P0259,W196,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,15053.51,0,45.41,3
P0423,W178,"01/54, Mittal Zila, Jamble, Chikkamagaluru, Karnataka, 577124, India",577124,10234.84,2,131.29,1
P0021,W072,"577, Madan Path, Basti Dei, AMETHI, Uttar Pradesh, 227409, India",227409,3974.0,2,118.71,2
P0440,W013,"18, Bhattacharyya Marg, Vadaponparappi, VILLUPURAM, Tamil Nadu, 605702, India",605702,7276.2,1,17.4,1
P0205,W150,"H.No. 17, Ben Nagar, Sarav, NAVSARI, Gujarat, 396406, India",396406,7234.62,3,109.63,5
P0071,W177,"H.No. 16, Yogi Zila, Padmanabhapuram Fort S.O, KANYAKUMARI, Tamil Nadu, 629175, India",629175,658.5,0,116.61,1
P0182,W102,"H.No. 549, Lal Nagar, Parvathipuram S.O, TIRUCHIRAPPALLI, Tamil Nadu, 621211, India",621211,1993.25,2,96.07,3
P0041,W070,"536, Lal Road, Korion, KAUSHAMBI, Uttar Pradesh, 212205, India",212205,7157.39,1,267.23,3
P0143,W084,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,13797.67,0,13.9,5
P0014,W002,"H.No. 46, Sule Marg, Dagal, BANSWARA, Rajasthan, 327027, India",327027,11331.05,1,131.63,2
P0011,W047,"43, Prashad, Sribati, BARDHAMAN, West Bengal, 713514, India",713514,1690.58,0,58.03,5
P0087,W116,"H.No. 549, Lal Nagar, Parvathipuram S.O, TIRUCHIRAPPALLI, Tamil Nadu, 621211, India",621211,6557.53,3,247.1,2
P0089,W134,"697, Hayre Ganj, Bagda, PURULIYA, West Bengal, 723151, India",723151,12541.65,1,111.96,4
P0341,W099,"13, Kannan Marg, Bhawaniganj Kota, PRATAPGARH, Uttar Pradesh, 230143, India",230143,3494.57,2,178.57,1
P0098,W031,"70/958, Konda Street, Kolwara, MUZAFFARPUR, Bihar, 843123, India",843123,5459.35,3,448.44,4
P0232,W198,"35/29, Sabharwal Ganj, Darima, DARBHANGA, Bihar, 847121, India",847121,13602.16,3,227.73,5
P0492,W114,"312, Goyal Path, Belagavi, SHIVAMOGGA, Karnataka, 577428, India",577428,13942.88,1,232.73,3
P0184,W148,"69/37, Johal, Sibasthan, NAGAON, Assam, 782140, India",782140,7757.24,0,71.6,1
P0072,W189,"26/477, Narayan, Dharamaganj, ARARIA, Bihar, 854333, India",854333,5457.3,2,76.57,5
P0437,W163,"148, Sama Marg, Malabad, BELAGAVI, Karnataka, 591212, India",591212,14937.66,2,76.93,5
P0220,W096,"005, Bassi Ganj, Nandgawan, ETAWAH, Uttar Pradesh, 206127, India",206127,5687.47,0,111.52,1
P0007,W063,"H.No. 28, Shukla Circle, Maranbid, HAVERI, Karnataka, 581101, India",581101,14729.58,0,204.77,3
P0284,W020,"00, Narayan Path, Arjunpura, AJMER, Rajasthan, 305203, India",305203,13229.33,2,286.85,5
P0329,W084,"353, Radhakrishnan Road, Jaya Prakash Nagar S.O, Mysuru, Karnataka, 570031, India",570031,110.77,3,1.15,5
P0299,W058,"29/644, Anand Chowk, Uttar Borbil, KARBI ANGLONG, Assam, 782481, India",782481,9005.04,3,69.8,4
P0029,W109,"34, Sha Circle, Babhani Bhelwa, SUPAUL, Bihar, 852131, India",852131,6833.18,4,521.71,1
P0355,W185,"95/05, Reddy, Budhera Zahidpur, MEERUT, Uttar Pradesh, 250002, India",250002,11356.98,1,142.13,4
P0349,W188,"40/29, Shetty Nagar, Bijuli, DARBHANGA, Bihar, 847115, India",847115,9649.7,2,376.82,4
P0239,W009,"H.No. 113, Pandya Street, Piparpati, GORAKHPUR, Uttar Pradesh, 273306, India",273306,12870.83,3,68.54,4
